target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,3,500,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,3,500,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8522944327054518,0.1477055672945482,,,,,,,,,
0,3,500,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.997337257414038,0.002662742585961997,,,,,,,,,
0,3,500,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9979573164823802,0.0020426835176198255,5.0,68.0,26.0,73.0,12.0,153.0,37.0,109.0,17.0
0,4,10,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,10,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.7887351024790961,0.21126489752090394,,,,,,,,,
0,4,10,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.9439676526994374,0.05603234730056261,,,,,,,,,
0,4,10,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8658630869058471,0.13413691309415288,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
0,4,25,Z_only,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.6596858639780729,0.34031413602192706,,,,,,,,,
0,4,25,ZX_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8510984158172702,0.1489015841827298,,,,,,,,,
0,4,25,XYZ_split,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8470511820882973,0.15294881791170267,,,,,,,,,
0,4,25,RL_adaptive,0.3714478407277071,2.401593154371927,1.1961443591771446,3.9634020991909984,0.8388289886790068,0.1611710113209932,7.0,1.0,1.0,0.0,2.0,4.0,0.0,6.0,4.0
