target_id,seed,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward
6,2,10,ZX_split,2.2088981546420343,1.8925468811915387,0.31635127345049563,0.9751884321104765,0.024811567889523545,2,3,4,1,5,5,
6,2,10,RL_adaptive,2.2088981546420343,2.214297435588181,0.005399280946146501,0.9999927119590213,7.288040978714605e-06,1,3,5,1,4,6,0.9999927119590213
6,2,25,Z_only,2.2088981546420343,2.2142974355881813,0.005399280946146945,0.9999927119590215,7.28804097849256e-06,5,20,0,0,25,0,
6,2,25,ZX_split,2.2088981546420343,1.946067149650854,0.2628310049911804,0.9828291550871758,0.017170844912824168,4,8,12,1,12,13,
6,2,25,RL_adaptive,2.2088981546420343,2.413822917669819,0.20492476302778462,0.9895381487626034,0.010461851237396624,2,12,9,2,14,11,0.9895381487626034
6,2,50,Z_only,2.2088981546420343,2.318558961454817,0.10966080681278267,0.9969966384147019,0.0030033615852981255,8,42,0,0,50,0,
6,2,50,ZX_split,2.2088981546420343,2.0169018757383004,0.19199627890373394,0.9908126318167501,0.009187368183249944,7,18,24,1,25,25,
6,2,50,RL_adaptive,2.2088981546420343,2.0985070947911755,0.11039105985085884,0.9969565460350379,0.003043453964962084,7,20,21,2,27,23,0.9969565460350379
6,2,100,Z_only,2.2088981546420343,2.189525017467148,0.019373137174886423,0.9999061733236292,9.382667637081177e-05,21,79,0,0,100,0,
6,2,100,ZX_split,2.2088981546420343,2.191045812777718,0.01785234186431639,0.9999203255885837,7.967441141631948e-05,10,40,46,4,50,50,
6,2,100,RL_adaptive,2.2088981546420343,2.309007321961321,0.10010916731928665,0.997496630401297,0.002503369598703009,8,57,32,3,65,35,0.997496630401297
6,2,250,Z_only,2.2088981546420343,2.1459932064098513,0.06290494823218307,0.9990110680394998,0.0009889319605002056,57,193,0,0,250,0,
6,2,250,ZX_split,2.2088981546420343,2.221596576031878,0.012698421389843784,0.999959688065247,4.03119347529568e-05,21,104,117,8,125,125,
6,2,250,RL_adaptive,2.2088981546420343,2.1444629949630576,0.06443515967897673,0.9989623866285238,0.0010376133714762314,30,100,110,10,130,120,0.9989623866285238
6,2,500,Z_only,2.2088981546420343,2.1555571956282784,0.053340959013755906,0.9992888541629735,0.0007111458370264723,112,388,0,0,500,0,
6,2,500,ZX_split,2.2088981546420343,2.1498705961626277,0.05902755847940666,0.99912918972263,0.0008708102773700155,57,193,229,21,250,250,
6,2,500,RL_adaptive,2.2088981546420343,2.1471163658388455,0.06178178880318885,0.9990460561337925,0.0009539438662075073,61,199,218,22,260,240,0.9990460561337925
6,3,10,Z_only,2.2088981546420343,2.2142974355881813,0.005399280946146945,0.9999927119590215,7.28804097849256e-06,2,8,0,0,10,0,
6,3,10,ZX_split,2.2088981546420343,1.0303768265243125,1.1785213281177218,0.6911457981705095,0.3088542018294905,4,1,5,0,5,5,
6,3,10,RL_adaptive,2.2088981546420343,1.7681918866447774,0.4407062679972569,0.9522253050902102,0.047774694909789805,2,3,5,0,5,5,0.9522253050902102
6,3,25,Z_only,2.2088981546420343,2.02639500019072,0.1825031544513145,0.991696236154465,0.008303763845534995,7,18,0,0,25,0,
6,3,25,ZX_split,2.2088981546420343,1.8925468811915387,0.31635127345049563,0.9751884321104765,0.024811567889523545,4,8,13,0,12,13,
6,3,25,RL_adaptive,2.2088981546420343,2.180456193506978,0.02844196113505637,0.9997977773445025,0.00020222265549751928,3,11,10,1,14,11,0.9997977773445025
6,3,50,Z_only,2.2088981546420343,2.2652945924214523,0.05639643777941794,0.9992050711780731,0.000794928821926888,9,41,0,0,50,0,
6,3,50,ZX_split,2.2088981546420343,2.293775680196388,0.08487752555435346,0.9982000324129922,0.0017999675870078446,5,20,21,4,25,25,
6,3,50,RL_adaptive,2.2088981546420343,2.516107613350564,0.30720945870852967,0.9765905697681864,0.023409430231813633,4,22,18,6,26,24,0.9765905697681864
6,3,100,Z_only,2.2088981546420343,2.1412334361948187,0.06766471844721567,0.9988558081275428,0.0011441918724571787,23,77,0,0,100,0,
6,3,100,ZX_split,2.2088981546420343,2.27068919651414,0.06179104187210571,0.9990457704586575,0.0009542295413424995,9,41,44,6,50,50,
6,3,100,RL_adaptive,2.2088981546420343,2.093079014730317,0.11581913991171744,0.9966502287267326,0.00334977127326741,17,48,32,3,65,35,0.9966502287267326
6,3,250,Z_only,2.2088981546420343,2.2243353890326194,0.015437234390585086,0.9999404241317248,5.957586827520789e-05,49,201,0,0,250,0,
6,3,250,ZX_split,2.2088981546420343,2.1321708431544213,0.07672731148761303,0.998528951812021,0.0014710481879790516,32,93,111,14,125,125,
6,3,250,RL_adaptive,2.2088981546420343,2.2720987098016914,0.06320055515965706,0.9990017547983289,0.000998245201671133,22,108,107,13,130,120,0.9990017547983289
6,3,500,Z_only,2.2088981546420343,2.19938032588147,0.009517828760564395,0.9999773529048867,2.2647095113348392e-05,103,397,0,0,500,0,
6,3,500,ZX_split,2.2088981546420343,2.245537269018449,0.03663911437641465,0.9996644313665828,0.0003355686334172159,45,205,225,25,250,250,
