target_id,N,plane,inactive_fraction_q1,inactive_fraction_q2,inactive_fraction_mean
1667,50,XY,0.18,0.18,0.18
1667,100,XY,0.69,0.18,0.435
1667,250,XY,0.1,0.616,0.358
1667,500,XY,0.114,0.644,0.379
1668,10,XY,0.3,0.4,0.35
1668,25,XY,0.4,0.16,0.28
1668,50,XY,0.16,0.18,0.17
1668,100,XY,0.71,0.18,0.445
1668,250,XY,0.128,0.6,0.364
1668,500,XY,0.114,0.662,0.388
1669,10,YZ,0.4,0.3,0.35
1669,25,YZ,0.24,0.24,0.24
1669,50,YZ,0.68,0.22,0.45
1669,100,YZ,0.15,0.15,0.15
1669,250,YZ,0.616,0.132,0.374
1669,500,YZ,0.644,0.104,0.374
1670,10,YZ,0.4,0.3,0.35
1670,25,YZ,0.2,0.24,0.22
1670,50,YZ,0.64,0.24,0.44
1670,100,YZ,0.19,0.17,0.18
1670,250,YZ,0.668,0.14,0.404
1670,500,YZ,0.648,0.104,0.376
1671,10,YZ,0.3,0.4,0.35
1671,25,YZ,0.16,0.16,0.16
1671,50,YZ,0.64,0.2,0.42
1671,100,YZ,0.18,0.16,0.17
1671,250,YZ,0.704,0.104,0.404
1671,500,YZ,0.702,0.08,0.391
1672,10,YZ,0.4,0.4,0.4
1672,25,YZ,0.24,0.24,0.24
1672,50,YZ,0.68,0.22,0.45
1672,100,YZ,0.12,0.17,0.145
1672,250,YZ,0.676,0.14,0.408
1672,500,YZ,0.712,0.004,0.358
1673,10,XZ,0.2,0.2,0.2
1673,25,XZ,0.2,0.64,0.42
1673,50,XZ,0.16,0.58,0.37
1673,100,XZ,0.16,0.65,0.405
1673,250,XZ,0.008,0.084,0.046
1673,500,XZ,0.1,0.14,0.12
1674,10,XZ,0.3,0.4,0.35
1674,25,XZ,0.28,0.56,0.42
1674,50,XZ,0.16,0.58,0.37
1674,100,XZ,0.16,0.64,0.4
1674,250,XZ,0.112,0.148,0.13
1674,500,XZ,0.098,0.13,0.114
1675,10,XY,0.4,0.3,0.35
1675,25,XY,0.48,0.24,0.36
1675,50,XY,0.16,0.16,0.16
1675,100,XY,0.66,0.2,0.43
1675,250,XY,0.12,0.636,0.378
1675,500,XY,0.108,0.658,0.383
1676,10,XY,0.3,0.4,0.35
1676,25,XY,0.52,0.28,0.4
1676,50,XY,0.16,0.16,0.16
1676,100,XY,0.61,0.22,0.415
1676,250,XY,0.148,0.596,0.372
1676,500,XY,0.096,0.634,0.365
1677,10,XZ,0.3,0.3,0.3
1677,25,XZ,0.24,0.56,0.4
1677,50,XZ,0.2,0.58,0.39
1677,100,XZ,0.16,0.64,0.4
1677,250,XZ,0.112,0.12,0.116
1677,500,XZ,0.098,0.144,0.121
1678,10,XY,0.3,0.3,0.3
1678,25,XY,0.52,0.2,0.36
1678,50,XY,0.18,0.2,0.19
1678,100,XY,0.64,0.2,0.42
1678,250,XY,0.148,0.624,0.386
1678,500,XY,0.084,0.602,0.343
1679,10,YZ,0.3,0.3,0.3
1679,25,YZ,0.2,0.16,0.18
1679,50,YZ,0.66,0.22,0.44
1679,100,YZ,0.19,0.16,0.175
1679,250,YZ,0.676,0.136,0.406
1679,500,YZ,0.674,0.082,0.378
1680,10,XY,0.4,0.4,0.4
1680,25,XY,0.52,0.2,0.36
1680,50,XY,0.16,0.14,0.15
1680,100,XY,0.65,0.21,0.43
1680,250,XY,0.096,0.62,0.358
1680,500,XY,0.126,0.65,0.388
1681,10,YZ,0.3,0.3,0.3
1681,25,YZ,0.2,0.2,0.2
1681,50,YZ,0.68,0.22,0.45
1681,100,YZ,0.16,0.16,0.16
1681,250,YZ,0.648,0.112,0.38
1681,500,YZ,0.678,0.086,0.382
1682,10,XZ,0.3,0.4,0.35
1682,25,XZ,0.32,0.48,0.4
1682,50,XZ,0.16,0.56,0.36
1682,100,XZ,0.16,0.65,0.405
1682,250,XZ,0.096,0.124,0.11
1682,500,XZ,0.004,0.108,0.056
1683,10,YZ,0.4,0.3,0.35
1683,25,YZ,0.2,0.2,0.2
1683,50,YZ,0.66,0.24,0.45
1683,100,YZ,0.12,0.16,0.14
1683,250,YZ,0.672,0.148,0.41
1683,500,YZ,0.648,0.072,0.36
1684,10,XY,0.3,0.4,0.35
1684,25,XY,0.48,0.2,0.34
1684,50,XY,0.16,0.16,0.16
1684,100,XY,0.7,0.19,0.445
1684,250,XY,0.108,0.632,0.37
1684,500,XY,0.12,0.668,0.394
1685,10,XZ,0.4,0.3,0.35
1685,25,XZ,0.24,0.56,0.4
1685,50,XZ,0.16,0.58,0.37
1685,100,XZ,0.16,0.66,0.41
1685,250,XZ,0.116,0.112,0.114
1685,500,XZ,0.102,0.152,0.127
1686,10,YZ,0.3,0.4,0.35
1686,25,YZ,0.16,0.16,0.16
1686,50,YZ,0.68,0.22,0.45
1686,100,YZ,0.17,0.16,0.165
1686,250,YZ,0.68,0.1,0.39
1686,500,YZ,0.66,0.104,0.382
1687,10,YZ,0.5,0.4,0.45
1687,25,YZ,0.2,0.2,0.2
1687,50,YZ,0.66,0.2,0.43
1687,100,YZ,0.17,0.17,0.17
1687,250,YZ,0.696,0.16,0.428
1687,500,YZ,0.678,0.08,0.379
1688,10,XZ,0.3,0.4,0.35
1688,25,XZ,0.28,0.56,0.42
1688,50,XZ,0.14,0.6,0.37
1688,100,XZ,0.14,0.65,0.395
1688,250,XZ,0.112,0.128,0.12
1688,500,XZ,0.128,0.004,0.066
1689,10,YZ,0.3,0.4,0.35
1689,25,YZ,0.2,0.2,0.2
1689,50,YZ,0.7,0.18,0.44
1689,100,YZ,0.16,0.18,0.17
1689,250,YZ,0.716,0.104,0.41
1689,500,YZ,0.654,0.088,0.371
1690,10,YZ,0.4,0.4,0.4
1690,25,YZ,0.28,0.28,0.28
1690,50,YZ,0.68,0.2,0.44
1690,100,YZ,0.19,0.18,0.185
1690,250,YZ,0.684,0.132,0.408
1690,500,YZ,0.706,0.004,0.355
1691,10,XY,0.3,0.4,0.35
1691,25,XY,0.52,0.24,0.38
1691,50,XY,0.18,0.2,0.19
1691,100,XY,0.68,0.18,0.43
1691,250,XY,0.172,0.604,0.388
1691,500,XY,0.086,0.612,0.349
1692,10,XZ,0.3,0.3,0.3
1692,25,XZ,0.24,0.56,0.4
1692,50,XZ,0.14,0.64,0.39
1692,100,XZ,0.14,0.67,0.405
1692,250,XZ,0.096,0.12,0.108
1692,500,XZ,0.106,0.148,0.127
1693,10,YZ,0.3,0.3,0.3
1693,25,YZ,0.24,0.2,0.22
1693,50,YZ,0.66,0.2,0.43
1693,100,YZ,0.18,0.17,0.175
1693,250,YZ,0.688,0.152,0.42
1693,500,YZ,0.654,0.084,0.369
1694,10,XY,0.3,0.4,0.35
1694,25,XY,0.52,0.24,0.38
1694,50,XY,0.16,0.14,0.15
1694,100,XY,0.65,0.2,0.425
1694,250,XY,0.148,0.648,0.398
1694,500,XY,0.09,0.606,0.348
1695,10,XY,0.3,0.3,0.3
1695,25,XY,0.48,0.2,0.34
1695,50,XY,0.16,0.16,0.16
1695,100,XY,0.69,0.19,0.44
1695,250,XY,0.128,0.644,0.386
1695,500,XY,0.1,0.668,0.384
1696,10,XZ,0.3,0.3,0.3
1696,25,XZ,0.28,0.52,0.4
1696,50,XZ,0.14,0.62,0.38
1696,100,XZ,0.15,0.65,0.4
1696,250,XZ,0.104,0.128,0.116
1696,500,XZ,0.104,0.142,0.123
1697,10,XZ,0.3,0.3,0.3
1697,25,XZ,0.28,0.56,0.42
1697,50,XZ,0.14,0.56,0.35
1697,100,XZ,0.17,0.61,0.39
1697,250,XZ,0.092,0.12,0.106
1697,500,XZ,0.13,0.004,0.067
1698,10,YZ,0.3,0.4,0.35
1698,25,YZ,0.2,0.2,0.2
1698,50,YZ,0.66,0.2,0.43
1698,100,YZ,0.17,0.17,0.17
1698,250,YZ,0.688,0.164,0.426
1698,500,YZ,0.688,0.066,0.377
1699,10,XY,0.4,0.3,0.35
1699,25,XY,0.52,0.2,0.36
1699,50,XY,0.2,0.16,0.18
1699,100,XY,0.75,0.15,0.45
1699,250,XY,0.104,0.608,0.356
1699,500,XY,0.114,0.68,0.397
1700,10,YZ,0.4,0.3,0.35
1700,25,YZ,0.24,0.24,0.24
1700,50,YZ,0.66,0.22,0.44
1700,100,YZ,0.2,0.17,0.185
1700,250,YZ,0.636,0.148,0.392
1700,500,YZ,0.632,0.102,0.367
1701,10,XZ,0.3,0.3,0.3
1701,25,XZ,0.2,0.64,0.42
1701,50,XZ,0.14,0.6,0.37
1701,100,XZ,0.14,0.67,0.405
1701,250,XZ,0.108,0.12,0.114
1701,500,XZ,0.084,0.138,0.111
1702,10,YZ,0.4,0.3,0.35
1702,25,YZ,0.24,0.24,0.24
1702,50,YZ,0.66,0.24,0.45
1702,100,YZ,0.14,0.18,0.16
1702,250,YZ,0.708,0.116,0.412
1702,500,YZ,0.69,0.088,0.389
1703,10,YZ,0.3,0.4,0.35
1703,25,YZ,0.2,0.2,0.2
1703,50,YZ,0.7,0.18,0.44
1703,100,YZ,0.18,0.16,0.17
1703,250,YZ,0.74,0.092,0.416
1703,500,YZ,0.676,0.08,0.378
1704,10,YZ,0.4,0.3,0.35
1704,25,YZ,0.24,0.24,0.24
1704,50,YZ,0.62,0.22,0.42
1704,100,YZ,0.19,0.17,0.18
1704,250,YZ,0.62,0.156,0.388
1704,500,YZ,0.65,0.092,0.371
1705,10,XZ,0.2,0.2,0.2
1705,25,XZ,0.24,0.56,0.4
1705,50,XZ,0.16,0.58,0.37
1705,100,XZ,0.16,0.66,0.41
1705,250,XZ,0.116,0.124,0.12
1705,500,XZ,0.096,0.142,0.119
1706,10,XZ,0.3,0.4,0.35
1706,25,XZ,0.2,0.6,0.4
1706,50,XZ,0.14,0.56,0.35
1706,100,XZ,0.18,0.61,0.395
1706,250,XZ,0.112,0.104,0.108
1706,500,XZ,0.076,0.124,0.1
1707,10,XY,0.3,0.3,0.3
1707,25,XY,0.44,0.16,0.3
1707,50,XY,0.18,0.18,0.18
1707,100,XY,0.64,0.21,0.425
1707,250,XY,0.128,0.688,0.408
1707,500,XY,0.104,0.63,0.367
1708,10,XZ,0.3,0.3,0.3
1708,25,XZ,0.24,0.6,0.42
1708,50,XZ,0.16,0.58,0.37
1708,100,XZ,0.16,0.65,0.405
1708,250,XZ,0.008,0.096,0.052
1708,500,XZ,0.096,0.15,0.123
1709,10,XZ,0.3,0.4,0.35
1709,25,XZ,0.24,0.56,0.4
1709,50,XZ,0.16,0.6,0.38
1709,100,XZ,0.16,0.64,0.4
1709,250,XZ,0.108,0.116,0.112
1709,500,XZ,0.11,0.136,0.123
1710,10,YZ,0.4,0.4,0.4
1710,25,YZ,0.24,0.24,0.24
1710,50,YZ,0.68,0.22,0.45
1710,100,YZ,0.16,0.18,0.17
1710,250,YZ,0.712,0.112,0.412
1710,500,YZ,0.676,0.004,0.34
1711,10,XZ,0.3,0.3,0.3
1711,25,XZ,0.24,0.56,0.4
1711,50,XZ,0.16,0.6,0.38
1711,100,XZ,0.15,0.67,0.41
1711,250,XZ,0.104,0.136,0.12
1711,500,XZ,0.004,0.084,0.044
1712,10,YZ,0.4,0.3,0.35
1712,25,YZ,0.24,0.24,0.24
1712,50,YZ,0.66,0.24,0.45
1712,100,YZ,0.17,0.15,0.16
1712,250,YZ,0.628,0.124,0.376
1712,500,YZ,0.648,0.096,0.372
1713,10,YZ,0.4,0.3,0.35
1713,25,YZ,0.24,0.24,0.24
1713,50,YZ,0.68,0.2,0.44
1713,100,YZ,0.15,0.17,0.16
1713,250,YZ,0.68,0.116,0.398
1713,500,YZ,0.628,0.122,0.375
1714,10,YZ,0.3,0.3,0.3
1714,25,YZ,0.28,0.2,0.24
1714,50,YZ,0.66,0.2,0.43
1714,100,YZ,0.15,0.16,0.155
1714,250,YZ,0.648,0.188,0.418
1714,500,YZ,0.742,0.004,0.373
1715,10,XY,0.4,0.3,0.35
1715,25,XY,0.52,0.16,0.34
1715,50,XY,0.16,0.18,0.17
1715,100,XY,0.71,0.17,0.44
1715,250,XY,0.144,0.58,0.362
1715,500,XY,0.096,0.674,0.385
1716,10,YZ,0.4,0.4,0.4
1716,25,YZ,0.28,0.24,0.26
1716,50,YZ,0.66,0.22,0.44
1716,100,YZ,0.15,0.16,0.155
1716,250,YZ,0.628,0.124,0.376
1716,500,YZ,0.63,0.108,0.369
1717,10,YZ,0.3,0.3,0.3
1717,25,YZ,0.28,0.28,0.28
1717,50,YZ,0.68,0.18,0.43
1717,100,YZ,0.17,0.15,0.16
1717,250,YZ,0.616,0.14,0.378
1717,500,YZ,0.654,0.09,0.372
1718,10,XY,0.3,0.3,0.3
1718,25,XY,0.52,0.24,0.38
1718,50,XY,0.18,0.18,0.18
1718,100,XY,0.69,0.18,0.435
1718,250,XY,0.1,0.6,0.35
1718,500,XY,0.112,0.68,0.396
1719,10,XZ,0.3,0.3,0.3
1719,25,XZ,0.24,0.56,0.4
1719,50,XZ,0.14,0.54,0.34
1719,100,XZ,0.14,0.66,0.4
1719,250,XZ,0.096,0.108,0.102
1719,500,XZ,0.088,0.126,0.107
1720,10,XZ,0.2,0.3,0.25
1720,25,XZ,0.28,0.56,0.42
1720,50,XZ,0.16,0.58,0.37
1720,100,XZ,0.15,0.67,0.41
1720,250,XZ,0.008,0.108,0.058
1720,500,XZ,0.004,0.098,0.051
1721,10,YZ,0.4,0.3,0.35
1721,25,YZ,0.2,0.2,0.2
1721,50,YZ,0.66,0.2,0.43
1721,100,YZ,0.16,0.19,0.175
1721,250,YZ,0.676,0.168,0.422
1721,500,YZ,0.656,0.09,0.373
1722,10,XY,0.3,0.4,0.35
1722,25,XY,0.44,0.12,0.28
1722,50,XY,0.18,0.16,0.17
1722,100,XY,0.7,0.17,0.435
1722,250,XY,0.124,0.628,0.376
1722,500,XY,0.1,0.656,0.378
1723,10,XZ,0.3,0.3,0.3
1723,25,XZ,0.24,0.56,0.4
1723,50,XZ,0.16,0.56,0.36
1723,100,XZ,0.17,0.65,0.41
1723,250,XZ,0.124,0.12,0.122
1723,500,XZ,0.082,0.146,0.114
1724,10,XY,0.3,0.3,0.3
1724,25,XY,0.48,0.2,0.34
1724,50,XY,0.18,0.18,0.18
1724,100,XY,0.73,0.16,0.445
1724,250,XY,0.112,0.588,0.35
1724,500,XY,0.106,0.688,0.397
1725,10,YZ,0.4,0.4,0.4
1725,25,YZ,0.24,0.24,0.24
1725,50,YZ,0.7,0.2,0.45
1725,100,YZ,0.15,0.18,0.165
1725,250,YZ,0.684,0.14,0.412
1725,500,YZ,0.632,0.074,0.353
1726,10,XZ,0.3,0.3,0.3
1726,25,XZ,0.28,0.56,0.42
1726,50,XZ,0.16,0.58,0.37
1726,100,XZ,0.14,0.66,0.4
1726,250,XZ,0.108,0.12,0.114
1726,500,XZ,0.09,0.156,0.123
1727,10,XZ,0.4,0.3,0.35
1727,25,XZ,0.28,0.6,0.44
1727,50,XZ,0.16,0.6,0.38
1727,100,XZ,0.13,0.69,0.41
1727,250,XZ,0.104,0.12,0.112
1727,500,XZ,0.11,0.144,0.127
1728,10,XY,0.4,0.3,0.35
1728,25,XY,0.52,0.24,0.38
1728,50,XY,0.16,0.18,0.17
1728,100,XY,0.68,0.2,0.44
1728,250,XY,0.104,0.612,0.358
1728,500,XY,0.108,0.69,0.399
1729,10,XY,0.4,0.3,0.35
1729,25,XY,0.48,0.16,0.32
1729,50,XY,0.18,0.18,0.18
1729,100,XY,0.69,0.18,0.435
1729,250,XY,0.1,0.6,0.35
1729,500,XY,0.112,0.678,0.395
1730,10,XY,0.3,0.3,0.3
1730,25,XY,0.56,0.24,0.4
1730,50,XY,0.16,0.18,0.17
1730,100,XY,0.66,0.2,0.43
1730,250,XY,0.164,0.608,0.386
1730,500,XY,0.084,0.62,0.352
1731,10,YZ,0.3,0.3,0.3
1731,25,YZ,0.16,0.16,0.16
1731,50,YZ,0.68,0.2,0.44
1731,100,YZ,0.17,0.17,0.17
1731,250,YZ,0.676,0.128,0.402
1731,500,YZ,0.688,0.078,0.383
1732,10,XY,0.3,0.3,0.3
1732,25,XY,0.52,0.24,0.38
1732,50,XY,0.22,0.18,0.2
1732,100,XY,0.71,0.17,0.44
1732,250,XY,0.128,0.572,0.35
1732,500,XY,0.11,0.594,0.352
1733,10,YZ,0.4,0.3,0.35
1733,25,YZ,0.24,0.2,0.22
1733,50,YZ,0.64,0.2,0.42
1733,100,YZ,0.18,0.17,0.175
1733,250,YZ,0.6,0.164,0.382
1733,500,YZ,0.668,0.092,0.38
1734,10,XZ,0.4,0.3,0.35
1734,25,XZ,0.28,0.52,0.4
1734,50,XZ,0.14,0.58,0.36
1734,100,XZ,0.15,0.64,0.395
1734,250,XZ,0.1,0.116,0.108
1734,500,XZ,0.1,0.142,0.121
1735,10,XZ,0.3,0.4,0.35
1735,25,XZ,0.24,0.6,0.42
1735,50,XZ,0.16,0.6,0.38
1735,100,XZ,0.16,0.65,0.405
1735,250,XZ,0.104,0.112,0.108
1735,500,XZ,0.09,0.142,0.116
1736,10,XY,0.3,0.3,0.3
1736,25,XY,0.56,0.24,0.4
1736,50,XY,0.16,0.14,0.15
1736,100,XY,0.67,0.19,0.43
1736,250,XY,0.124,0.612,0.368
1736,500,XY,0.112,0.648,0.38
1737,10,YZ,0.3,0.4,0.35
1737,25,YZ,0.12,0.16,0.14
1737,50,YZ,0.62,0.22,0.42
1737,100,YZ,0.2,0.16,0.18
1737,250,YZ,0.684,0.128,0.406
1737,500,YZ,0.67,0.108,0.389
1738,10,XY,0.3,0.4,0.35
1738,25,XY,0.48,0.16,0.32
1738,50,XY,0.18,0.18,0.18
1738,100,XY,0.67,0.19,0.43
1738,250,XY,0.152,0.608,0.38
1738,500,XY,0.086,0.658,0.372
1739,10,XZ,0.3,0.3,0.3
1739,25,XZ,0.2,0.64,0.42
1739,50,XZ,0.14,0.56,0.35
1739,100,XZ,0.16,0.62,0.39
1739,250,XZ,0.096,0.1,0.098
1739,500,XZ,0.09,0.128,0.109
1740,10,YZ,0.4,0.3,0.35
1740,25,YZ,0.2,0.2,0.2
1740,50,YZ,0.66,0.24,0.45
1740,100,YZ,0.17,0.17,0.17
1740,250,YZ,0.684,0.096,0.39
1740,500,YZ,0.63,0.098,0.364
1741,10,YZ,0.4,0.3,0.35
1741,25,YZ,0.2,0.2,0.2
1741,50,YZ,0.68,0.2,0.44
1741,100,YZ,0.18,0.16,0.17
1741,250,YZ,0.644,0.144,0.394
1741,500,YZ,0.652,0.098,0.375
1742,10,YZ,0.4,0.5,0.45
1742,25,YZ,0.24,0.2,0.22
1742,50,YZ,0.64,0.22,0.43
1742,100,YZ,0.16,0.16,0.16
1742,250,YZ,0.676,0.168,0.422
1742,500,YZ,0.678,0.088,0.383
1743,10,XY,0.3,0.4,0.35
1743,25,XY,0.56,0.16,0.36
1743,50,XY,0.16,0.18,0.17
1743,100,XY,0.68,0.19,0.435
1743,250,XY,0.144,0.632,0.388
1743,500,XY,0.102,0.632,0.367
1744,10,XY,0.3,0.3,0.3
1744,25,XY,0.52,0.24,0.38
1744,50,XY,0.16,0.18,0.17
1744,100,XY,0.69,0.19,0.44
1744,250,XY,0.12,0.592,0.356
1744,500,XY,0.098,0.64,0.369
1745,10,YZ,0.3,0.4,0.35
1745,25,YZ,0.24,0.24,0.24
1745,50,YZ,0.7,0.22,0.46
1745,100,YZ,0.16,0.17,0.165
1745,250,YZ,0.664,0.128,0.396
1745,500,YZ,0.622,0.076,0.349
1746,10,XZ,0.4,0.3,0.35
1746,25,XZ,0.2,0.6,0.4
1746,50,XZ,0.14,0.58,0.36
1746,100,XZ,0.15,0.67,0.41
1746,250,XZ,0.108,0.112,0.11
1746,500,XZ,0.096,0.126,0.111
1747,10,YZ,0.4,0.3,0.35
1747,25,YZ,0.28,0.24,0.26
1747,50,YZ,0.66,0.22,0.44
1747,100,YZ,0.14,0.16,0.15
1747,250,YZ,0.632,0.112,0.372
1747,500,YZ,0.678,0.104,0.391
1748,10,XY,0.4,0.3,0.35
1748,25,XY,0.44,0.12,0.28
1748,50,XY,0.18,0.18,0.18
1748,100,XY,0.68,0.19,0.435
1748,250,XY,0.14,0.652,0.396
1748,500,XY,0.084,0.648,0.366
1749,10,YZ,0.4,0.4,0.4
1749,25,YZ,0.16,0.2,0.18
1749,50,YZ,0.7,0.18,0.44
1749,100,YZ,0.21,0.17,0.19
1749,250,YZ,0.624,0.136,0.38
1749,500,YZ,0.698,0.004,0.351
1750,10,XY,0.3,0.3,0.3
1750,25,XY,0.44,0.16,0.3
1750,50,XY,0.16,0.14,0.15
1750,100,XY,0.66,0.19,0.425
1750,250,XY,0.148,0.656,0.402
1750,500,XY,0.09,0.626,0.358
1751,10,XZ,0.3,0.3,0.3
1751,25,XZ,0.32,0.52,0.42
1751,50,XZ,0.14,0.58,0.36
1751,100,XZ,0.14,0.66,0.4
1751,250,XZ,0.112,0.132,0.122
1751,500,XZ,0.004,0.1,0.052
1752,10,XY,0.4,0.3,0.35
1752,25,XY,0.52,0.24,0.38
1752,50,XY,0.16,0.14,0.15
1752,100,XY,0.71,0.17,0.44
1752,250,XY,0.168,0.612,0.39
1752,500,XY,0.09,0.58,0.335
1753,10,YZ,0.4,0.3,0.35
1753,25,YZ,0.28,0.28,0.28
1753,50,YZ,0.68,0.2,0.44
1753,100,YZ,0.13,0.15,0.14
1753,250,YZ,0.692,0.144,0.418
1753,500,YZ,0.696,0.004,0.35
1754,10,XY,0.3,0.4,0.35
1754,25,XY,0.48,0.16,0.32
1754,50,XY,0.16,0.16,0.16
1754,100,XY,0.66,0.2,0.43
1754,250,XY,0.128,0.592,0.36
1754,500,XY,0.112,0.644,0.378
1755,10,YZ,0.4,0.4,0.4
1755,25,YZ,0.24,0.28,0.26
1755,50,YZ,0.68,0.24,0.46
1755,100,YZ,0.13,0.18,0.155
1755,250,YZ,0.708,0.108,0.408
1755,500,YZ,0.614,0.1,0.357
1756,10,XZ,0.3,0.4,0.35
1756,25,XZ,0.28,0.56,0.42
1756,50,XZ,0.16,0.6,0.38
1756,100,XZ,0.15,0.67,0.41
1756,250,XZ,0.008,0.088,0.048
1756,500,XZ,0.118,0.17,0.144
1757,10,XZ,0.4,0.3,0.35
1757,25,XZ,0.28,0.52,0.4
1757,50,XZ,0.14,0.58,0.36
1757,100,XZ,0.14,0.68,0.41
1757,250,XZ,0.008,0.072,0.04
1757,500,XZ,0.116,0.15,0.133
1758,10,XZ,0.3,0.4,0.35
1758,25,XZ,0.24,0.56,0.4
1758,50,XZ,0.16,0.58,0.37
1758,100,XZ,0.14,0.66,0.4
1758,250,XZ,0.112,0.132,0.122
1758,500,XZ,0.138,0.004,0.071
1759,10,YZ,0.4,0.3,0.35
1759,25,YZ,0.24,0.24,0.24
1759,50,YZ,0.7,0.2,0.45
1759,100,YZ,0.13,0.17,0.15
1759,250,YZ,0.7,0.1,0.4
1759,500,YZ,0.614,0.092,0.353
1760,10,YZ,0.3,0.3,0.3
1760,25,YZ,0.24,0.24,0.24
1760,50,YZ,0.62,0.24,0.43
1760,100,YZ,0.19,0.16,0.175
1760,250,YZ,0.64,0.156,0.398
1760,500,YZ,0.66,0.096,0.378
1761,10,YZ,0.3,0.4,0.35
1761,25,YZ,0.2,0.2,0.2
1761,50,YZ,0.7,0.2,0.45
1761,100,YZ,0.19,0.16,0.175
1761,250,YZ,0.7,0.088,0.394
1761,500,YZ,0.656,0.106,0.381
1762,10,XY,0.3,0.3,0.3
1762,25,XY,0.52,0.24,0.38
1762,50,XY,0.18,0.16,0.17
1762,100,XY,0.7,0.18,0.44
1762,250,XY,0.128,0.564,0.346
1762,500,XY,0.108,0.62,0.364
1763,10,YZ,0.4,0.3,0.35
1763,25,YZ,0.16,0.2,0.18
1763,50,YZ,0.66,0.2,0.43
1763,100,YZ,0.2,0.17,0.185
1763,250,YZ,0.692,0.124,0.408
1763,500,YZ,0.66,0.076,0.368
1764,10,XZ,0.3,0.4,0.35
1764,25,XZ,0.24,0.56,0.4
1764,50,XZ,0.16,0.58,0.37
1764,100,XZ,0.16,0.66,0.41
1764,250,XZ,0.1,0.124,0.112
1764,500,XZ,0.092,0.13,0.111
1765,10,XY,0.4,0.3,0.35
1765,25,XY,0.52,0.28,0.4
1765,50,XY,0.16,0.16,0.16
1765,100,XY,0.65,0.21,0.43
1765,250,XY,0.12,0.608,0.364
1765,500,XY,0.104,0.686,0.395
1766,10,XZ,0.3,0.3,0.3
1766,25,XZ,0.24,0.6,0.42
1766,50,XZ,0.16,0.56,0.36
1766,100,XZ,0.16,0.63,0.395
1766,250,XZ,0.008,0.064,0.036
1766,500,XZ,0.08,0.128,0.104
1767,10,XY,0.3,0.4,0.35
1767,25,XY,0.48,0.2,0.34
1767,50,XY,0.16,0.14,0.15
1767,100,XY,0.7,0.17,0.435
1767,250,XY,0.1,0.632,0.366
1767,500,XY,0.112,0.684,0.398
1768,10,XZ,0.3,0.3,0.3
1768,25,XZ,0.2,0.56,0.38
1768,50,XZ,0.14,0.58,0.36
1768,100,XZ,0.17,0.63,0.4
1768,250,XZ,0.008,0.044,0.026
1768,500,XZ,0.004,0.09,0.047
1769,10,XZ,0.4,0.3,0.35
1769,25,XZ,0.2,0.56,0.38
1769,50,XZ,0.14,0.6,0.37
1769,100,XZ,0.16,0.66,0.41
1769,250,XZ,0.112,0.124,0.118
1769,500,XZ,0.004,0.086,0.045
1770,10,YZ,0.4,0.3,0.35
1770,25,YZ,0.24,0.24,0.24
1770,50,YZ,0.66,0.22,0.44
1770,100,YZ,0.15,0.16,0.155
1770,250,YZ,0.684,0.108,0.396
1770,500,YZ,0.656,0.11,0.383
1771,10,YZ,0.3,0.4,0.35
1771,25,YZ,0.2,0.24,0.22
1771,50,YZ,0.64,0.22,0.43
1771,100,YZ,0.19,0.16,0.175
1771,250,YZ,0.62,0.156,0.388
1771,500,YZ,0.716,0.004,0.36
1772,10,XY,0.3,0.4,0.35
1772,25,XY,0.52,0.28,0.4
1772,50,XY,0.18,0.18,0.18
1772,100,XY,0.69,0.19,0.44
1772,250,XY,0.12,0.604,0.362
1772,500,XY,0.104,0.612,0.358
1773,10,XY,0.3,0.3,0.3
1773,25,XY,0.48,0.24,0.36
1773,50,XY,0.16,0.18,0.17
1773,100,XY,0.7,0.18,0.44
1773,250,XY,0.156,0.616,0.386
1773,500,XY,0.086,0.628,0.357
1774,10,XY,0.3,0.3,0.3
1774,25,XY,0.48,0.2,0.34
1774,50,XY,0.16,0.16,0.16
1774,100,XY,0.67,0.19,0.43
1774,250,XY,0.172,0.624,0.398
1774,500,XY,0.092,0.584,0.338
1775,10,XZ,0.3,0.3,0.3
1775,25,XZ,0.28,0.56,0.42
1775,50,XZ,0.16,0.54,0.35
1775,100,XZ,0.11,0.73,0.42
1775,250,XZ,0.116,0.136,0.126
1775,500,XZ,0.098,0.166,0.132
1776,10,XY,0.3,0.3,0.3
1776,25,XY,0.6,0.2,0.4
1776,50,XY,0.18,0.16,0.17
1776,100,XY,0.69,0.18,0.435
1776,250,XY,0.124,0.596,0.36
1776,500,XY,0.114,0.61,0.362
1777,10,XZ,0.3,0.3,0.3
1777,25,XZ,0.28,0.6,0.44
1777,50,XZ,0.14,0.6,0.37
1777,100,XZ,0.15,0.67,0.41
1777,250,XZ,0.112,0.132,0.122
1777,500,XZ,0.102,0.138,0.12
1778,10,XY,0.3,0.3,0.3
1778,25,XY,0.52,0.2,0.36
1778,50,XY,0.16,0.14,0.15
1778,100,XY,0.69,0.18,0.435
1778,250,XY,0.132,0.604,0.368
1778,500,XY,0.104,0.672,0.388
1779,10,XY,0.4,0.3,0.35
1779,25,XY,0.4,0.16,0.28
1779,50,XY,0.16,0.16,0.16
1779,100,XY,0.67,0.19,0.43
1779,250,XY,0.116,0.648,0.382
