target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
0,1,10,XYZ_split,0.8043287873939364,5.958385528353643,0.9636636147943807,0.036336385205619326,3,0,3,0,0,4,
0,1,10,RL_adaptive,0.8043287873939364,5.958385528353643,0.9865939787584116,0.013406021241588406,1,0,1,0,4,4,0.9865939787584116
0,1,25,Z_only,0.8043287873939364,5.958385528353643,0.8467974547337482,0.15320254526625177,23,2,0,0,0,0,
0,1,25,ZX_split,0.8043287873939364,5.958385528353643,0.986434728123613,0.013565271876387008,10,2,11,2,0,0,
0,1,25,XYZ_split,0.8043287873939364,5.958385528353643,0.9452785318444645,0.05472146815553547,5,3,7,1,4,5,
0,1,25,RL_adaptive,0.8043287873939364,5.958385528353643,0.982832126963904,0.017167873036096015,1,0,1,0,12,11,0.982832126963904
0,1,50,Z_only,0.8043287873939364,5.958385528353643,0.8467974547337482,0.15320254526625177,43,7,0,0,0,0,
0,1,50,ZX_split,0.8043287873939364,5.958385528353643,0.9828345810839227,0.017165418916077257,21,4,19,6,0,0,
0,1,50,XYZ_split,0.8043287873939364,5.958385528353643,0.9806065571541662,0.019393442845833775,15,1,13,3,9,9,
0,1,50,RL_adaptive,0.8043287873939364,5.958385528353643,0.9761767594028334,0.02382324059716656,1,0,32,7,5,5,0.9761767594028334
0,1,100,Z_only,0.8043287873939364,5.958385528353643,0.8467974547337482,0.15320254526625177,84,16,0,0,0,0,
0,1,100,ZX_split,0.8043287873939364,5.958385528353643,0.9818164750150989,0.018183524984901056,38,12,42,8,0,0,
