target_id,seed,N,degraded_noise,degraded_basis,theta1,phi1,theta2,phi2,true_noise_X,true_noise_Y,true_noise_Z,estimated_noise_X,estimated_noise_Y,estimated_noise_Z,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,0,100,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,100,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,ZX_split,0.9796491080080137,0.020350891991986253,,,,,,,,,
0,0,100,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,XYZ_split,0.923984430953254,0.076015569046746,,,,,,,,,
0,0,100,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,RL_adaptive,0.9571875797975924,0.04281242020240761,1.0,0.0,10.0,0.0,25.0,1.0,22.0,0.0,41.0
0,0,250,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,250,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,ZX_split,0.9866244108231849,0.01337558917681514,,,,,,,,,
0,0,250,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,XYZ_split,0.9985146826905511,0.001485317309448897,,,,,,,,,
0,0,250,0.2,Y,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.014256096834065361,0.2,0.012721830781528717,0.03,0.21,0.0,RL_adaptive,0.9694018799538603,0.03059812004613971,14.0,15.0,12.0,26.0,1.0,137.0,0.0,44.0,1.0
0,0,10,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,10,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,ZX_split,0.9508713353715547,0.04912866462844534,,,,,,,,,
0,0,10,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,XYZ_split,0.6362310580389811,0.36376894196101894,,,,,,,,,
0,0,10,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,RL_adaptive,0.6460092799516106,0.3539907200483894,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
0,0,25,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,25,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,ZX_split,0.9855091598755158,0.014490840124484206,,,,,,,,,
0,0,25,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,XYZ_split,0.9185953982427059,0.08140460175729414,,,,,,,,,
0,0,25,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,RL_adaptive,0.8125456098330887,0.18745439016691134,1.0,5.0,0.0,2.0,1.0,5.0,0.0,4.0,7.0
0,0,50,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,50,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,ZX_split,0.9815223771815775,0.018477622818422468,,,,,,,,,
0,0,50,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,XYZ_split,0.7733805222311051,0.2266194777688949,,,,,,,,,
0,0,50,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,RL_adaptive,0.9100052152921527,0.08999478470784728,1.0,17.0,0.0,2.0,3.0,12.0,12.0,2.0,1.0
0,0,100,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,100,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,ZX_split,0.9668116309208032,0.033188369079196756,,,,,,,,,
0,0,100,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,XYZ_split,0.9305062764609311,0.06949372353906891,,,,,,,,,
0,0,100,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,RL_adaptive,0.9887894737394627,0.011210526260537312,5.0,1.0,4.0,0.0,28.0,2.0,16.0,0.0,44.0
0,0,250,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,0,250,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,ZX_split,0.9508720551532928,0.04912794484670724,,,,,,,,,
0,0,250,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,XYZ_split,0.9564119605560222,0.04358803944397782,,,,,,,,,
0,0,250,0.25,X,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.25,0.006994077019621652,0.012780705851518227,0.17,0.01,0.01,RL_adaptive,0.9749804678261338,0.02501953217386621,9.0,15.0,25.0,36.0,1.0,122.0,0.0,40.0,2.0
0,1,10,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,1,10,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,ZX_split,0.944924309540453,0.055075690459546967,,,,,,,,,
0,1,10,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,XYZ_split,0.8381095624515597,0.16189043754844035,,,,,,,,,
0,1,10,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,RL_adaptive,0.9274450761147723,0.07255492388522766,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0
0,1,25,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,Z_only,0.6131549658330973,0.38684503416690275,,,,,,,,,
0,1,25,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,ZX_split,0.972646201760492,0.02735379823950801,,,,,,,,,
0,1,25,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,XYZ_split,0.9448283638533387,0.05517163614666132,,,,,,,,,
0,1,25,0.05,Z,0.6430324420658593,3.114207190276046,1.2000042135548832,0.2424741497399505,0.013473093278553734,0.017036049715762655,0.05,0.0,0.02,0.06,RL_adaptive,0.8847943239974967,0.11520567600250331,1.0,6.0,0.0,0.0,1.0,6.0,3.0,4.0,4.0
