target_id,seed,N,RL_adaptive,XYZ_split,delta_fidelity
5,2,25,0.5676182108334699,0.9240073738738172,-0.3563891630403473
5,2,50,0.8860896061703646,0.9794010495736992,-0.09331144340333464
5,2,100,0.57921798752917,0.9828830723719671,-0.4036650848427972
5,2,250,0.8475407940193066,0.9863612672111388,-0.13882047319183222
5,2,500,0.9739481156545927,0.9982141040496617,-0.024265988395068994
5,2,1000,0.8858239723954472,0.998197872256312,-0.11237389986086477
5,3,1,0.4055273189433382,0.7464723546881712,-0.340945035744833
5,3,2,0.22281260181600707,0.7464723546881712,-0.5236597528721642
5,3,5,0.5401340385170591,0.4080807095940989,0.13205332892296018
5,3,10,0.8183343799079534,0.5020709124129006,0.31626346749505285
5,3,25,0.8765485367433995,0.908965936002986,-0.03241739925958653
5,3,50,0.5914380017685227,0.9535887718073346,-0.3621507700388119
5,3,100,0.8786099840121815,0.988575243993403,-0.10996525998122153
5,3,250,0.5193801763908941,0.997101017402949,-0.4777208410120549
5,3,500,0.6652974111190159,0.9996227302994822,-0.3343253191804664
5,3,1000,0.8550458158682256,0.9961914511894856,-0.14114563532126
5,4,1,0.4055273189433382,0.7464723546881712,-0.340945035744833
5,4,2,0.6418469773894042,0.7464723546881712,-0.10462537729876698
5,4,5,0.6684112142376276,0.9166181574826666,-0.248206943245039
5,4,10,0.8969325766934318,0.7253013808104217,0.17163119588301012
5,4,25,0.8801686730755652,0.9491672011044539,-0.06899852802888862
5,4,50,0.8852731171922656,0.9578368803362673,-0.0725637631440017
5,4,100,0.8508521573291854,0.9865946152899724,-0.135742457960787
5,4,250,0.5699556849789976,0.9884268341120124,-0.41847114913301475
5,4,500,0.9707028709415055,0.9958451691784815,-0.025142298236976002
5,4,1000,0.5705537602469913,0.9985563863311122,-0.4280026260841209
6,0,1,0.4055132005379416,0.40528619759842865,0.0002270029395129436
6,0,2,0.7691791904426334,0.40528619759842865,0.36389299284420473
6,0,5,0.841216310585406,0.7409288104670791,0.10028750011832688
