target_id,seed,N,method,fidelity,infidelity
8,3,100,XYZ_split,0.35044499948763824,0.6495550005123618
8,3,100,RL_adaptive,0.35044499948763824,0.6495550005123618
8,3,250,Z_only,0.35044499948763824,0.6495550005123618
8,3,250,ZX_split,0.35044499948763824,0.6495550005123618
8,3,250,XYZ_split,0.35044499948763824,0.6495550005123618
8,3,250,RL_adaptive,0.35044499948763824,0.6495550005123618
8,3,500,Z_only,0.35044499948763824,0.6495550005123618
8,3,500,ZX_split,0.35044499948763824,0.6495550005123618
8,3,500,XYZ_split,0.35044499948763824,0.6495550005123618
8,3,500,RL_adaptive,0.35044499948763824,0.6495550005123618
8,4,10,Z_only,0.35044499948763824,0.6495550005123618
8,4,10,ZX_split,0.35044499948763824,0.6495550005123618
8,4,10,XYZ_split,0.35044499948763824,0.6495550005123618
8,4,10,RL_adaptive,0.1582920587775631,0.8417079412224369
8,4,25,Z_only,0.35044499948763824,0.6495550005123618
8,4,25,ZX_split,0.35044499948763824,0.6495550005123618
8,4,25,XYZ_split,0.7320117579225316,0.2679882420774684
8,4,25,RL_adaptive,0.35044499948763824,0.6495550005123618
8,4,50,Z_only,0.35044499948763824,0.6495550005123618
8,4,50,ZX_split,0.35044499948763824,0.6495550005123618
8,4,50,XYZ_split,0.15285503814779308,0.8471449618522069
8,4,50,RL_adaptive,0.5210350093387273,0.47896499066127274
8,4,100,Z_only,0.35044499948763824,0.6495550005123618
8,4,100,ZX_split,0.35044499948763824,0.6495550005123618
8,4,100,XYZ_split,0.35044499948763824,0.6495550005123618
8,4,100,RL_adaptive,0.35044499948763824,0.6495550005123618
8,4,250,Z_only,0.35044499948763824,0.6495550005123618
8,4,250,ZX_split,0.35044499948763824,0.6495550005123618
8,4,250,XYZ_split,0.35044499948763824,0.6495550005123618
8,4,250,RL_adaptive,0.35044499948763824,0.6495550005123618
8,4,500,Z_only,0.35044499948763824,0.6495550005123618
8,4,500,ZX_split,0.35044499948763824,0.6495550005123618
8,4,500,XYZ_split,0.35044499948763824,0.6495550005123618
8,4,500,RL_adaptive,0.35044499948763824,0.6495550005123618
9,0,10,Z_only,0.2212948272336782,0.7787051727663218
9,0,10,ZX_split,0.2212948272336782,0.7787051727663218
9,0,10,XYZ_split,0.01351146681259051,0.9864885331874095
9,0,10,RL_adaptive,0.7612660149029932,0.23873398509700683
9,0,25,Z_only,0.2212948272336782,0.7787051727663218
9,0,25,ZX_split,0.2212948272336782,0.7787051727663218
9,0,25,XYZ_split,0.2212948272336782,0.7787051727663218
9,0,25,RL_adaptive,0.7612660149029932,0.23873398509700683
9,0,50,Z_only,0.01351146681259051,0.9864885331874095
9,0,50,ZX_split,0.2212948272336782,0.7787051727663218
9,0,50,XYZ_split,0.2212948272336782,0.7787051727663218
9,0,50,RL_adaptive,0.2212948272336782,0.7787051727663218
9,0,100,Z_only,0.2212948272336782,0.7787051727663218
9,0,100,ZX_split,0.01351146681259051,0.9864885331874095
9,0,100,XYZ_split,0.2212948272336782,0.7787051727663218
9,0,100,RL_adaptive,0.7612660149029932,0.23873398509700683
9,0,250,Z_only,0.01351146681259051,0.9864885331874095
9,0,250,ZX_split,0.2212948272336782,0.7787051727663218
9,0,250,XYZ_split,0.2212948272336782,0.7787051727663218
9,0,250,RL_adaptive,0.7612660149029932,0.23873398509700683
9,0,500,Z_only,0.01351146681259051,0.9864885331874095
9,0,500,ZX_split,0.01351146681259051,0.9864885331874095
9,0,500,XYZ_split,0.2212948272336782,0.7787051727663218
9,0,500,RL_adaptive,0.7612660149029932,0.23873398509700683
9,1,10,Z_only,0.01351146681259051,0.9864885331874095
9,1,10,ZX_split,0.2212948272336782,0.7787051727663218
9,1,10,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,10,RL_adaptive,0.7612660149029932,0.23873398509700683
9,1,25,Z_only,0.17123020589112678,0.8287697941088732
9,1,25,ZX_split,0.01351146681259051,0.9864885331874095
9,1,25,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,25,RL_adaptive,0.7612660149029932,0.23873398509700683
9,1,50,Z_only,0.01351146681259051,0.9864885331874095
9,1,50,ZX_split,0.01351146681259051,0.9864885331874095
9,1,50,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,50,RL_adaptive,0.2212948272336782,0.7787051727663218
9,1,100,Z_only,0.01351146681259051,0.9864885331874095
9,1,100,ZX_split,0.01351146681259051,0.9864885331874095
9,1,100,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,100,RL_adaptive,0.7612660149029932,0.23873398509700683
9,1,250,Z_only,0.17123020589112678,0.8287697941088732
9,1,250,ZX_split,0.01351146681259051,0.9864885331874095
9,1,250,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,250,RL_adaptive,0.7612660149029932,0.23873398509700683
9,1,500,Z_only,0.2212948272336782,0.7787051727663218
9,1,500,ZX_split,0.01351146681259051,0.9864885331874095
9,1,500,XYZ_split,0.2212948272336782,0.7787051727663218
9,1,500,RL_adaptive,0.7612660149029932,0.23873398509700683
9,2,10,Z_only,0.2212948272336782,0.7787051727663218
9,2,10,ZX_split,0.2212948272336782,0.7787051727663218
9,2,10,XYZ_split,0.01351146681259051,0.9864885331874095
9,2,10,RL_adaptive,0.7612660149029932,0.23873398509700683
9,2,25,Z_only,0.01351146681259051,0.9864885331874095
9,2,25,ZX_split,0.2212948272336782,0.7787051727663218
9,2,25,XYZ_split,0.2212948272336782,0.7787051727663218
9,2,25,RL_adaptive,0.7612660149029932,0.23873398509700683
9,2,50,Z_only,0.01351146681259051,0.9864885331874095
9,2,50,ZX_split,0.01351146681259051,0.9864885331874095
9,2,50,XYZ_split,0.2212948272336782,0.7787051727663218
9,2,50,RL_adaptive,0.2212948272336782,0.7787051727663218
9,2,100,Z_only,0.2212948272336782,0.7787051727663218
9,2,100,ZX_split,0.2212948272336782,0.7787051727663218
9,2,100,XYZ_split,0.2212948272336782,0.7787051727663218
9,2,100,RL_adaptive,0.7612660149029932,0.23873398509700683
9,2,250,Z_only,0.2212948272336782,0.7787051727663218
9,2,250,ZX_split,0.2212948272336782,0.7787051727663218
9,2,250,XYZ_split,0.2212948272336782,0.7787051727663218
9,2,250,RL_adaptive,0.7612660149029932,0.23873398509700683
9,2,500,Z_only,0.01351146681259051,0.9864885331874095
9,2,500,ZX_split,0.2212948272336782,0.7787051727663218
9,2,500,XYZ_split,0.2212948272336782,0.7787051727663218
9,2,500,RL_adaptive,0.7612660149029932,0.23873398509700683
9,3,10,Z_only,0.01351146681259051,0.9864885331874095
9,3,10,ZX_split,0.2212948272336782,0.7787051727663218
9,3,10,XYZ_split,0.17123020589112678,0.8287697941088732
9,3,10,RL_adaptive,0.7612660149029932,0.23873398509700683
9,3,25,Z_only,0.01351146681259051,0.9864885331874095
9,3,25,ZX_split,0.01351146681259051,0.9864885331874095
9,3,25,XYZ_split,0.2212948272336782,0.7787051727663218
9,3,25,RL_adaptive,0.7612660149029932,0.23873398509700683
9,3,50,Z_only,0.2212948272336782,0.7787051727663218
9,3,50,ZX_split,0.01351146681259051,0.9864885331874095
9,3,50,XYZ_split,0.2212948272336782,0.7787051727663218
9,3,50,RL_adaptive,0.2212948272336782,0.7787051727663218
9,3,100,Z_only,0.01351146681259051,0.9864885331874095
9,3,100,ZX_split,0.01351146681259051,0.9864885331874095
9,3,100,XYZ_split,0.2212948272336782,0.7787051727663218
9,3,100,RL_adaptive,0.7612660149029932,0.23873398509700683
9,3,250,Z_only,0.2212948272336782,0.7787051727663218
9,3,250,ZX_split,0.01351146681259051,0.9864885331874095
9,3,250,XYZ_split,0.2212948272336782,0.7787051727663218
9,3,250,RL_adaptive,0.7612660149029932,0.23873398509700683
9,3,500,Z_only,0.2212948272336782,0.7787051727663218
9,3,500,ZX_split,0.01351146681259051,0.9864885331874095
9,3,500,XYZ_split,0.2212948272336782,0.7787051727663218
9,3,500,RL_adaptive,0.7612660149029932,0.23873398509700683
9,4,10,Z_only,0.2212948272336782,0.7787051727663218
9,4,10,ZX_split,0.01351146681259051,0.9864885331874095
9,4,10,XYZ_split,0.01351146681259051,0.9864885331874095
9,4,10,RL_adaptive,0.7612660149029932,0.23873398509700683
9,4,25,Z_only,0.01351146681259051,0.9864885331874095
9,4,25,ZX_split,0.2212948272336782,0.7787051727663218
9,4,25,XYZ_split,0.2212948272336782,0.7787051727663218
9,4,25,RL_adaptive,0.7612660149029932,0.23873398509700683
9,4,50,Z_only,0.17123020589112678,0.8287697941088732
9,4,50,ZX_split,0.01351146681259051,0.9864885331874095
9,4,50,XYZ_split,0.2212948272336782,0.7787051727663218
9,4,50,RL_adaptive,0.2212948272336782,0.7787051727663218
9,4,100,Z_only,0.2212948272336782,0.7787051727663218
9,4,100,ZX_split,0.17123020589112678,0.8287697941088732
9,4,100,XYZ_split,0.2212948272336782,0.7787051727663218
9,4,100,RL_adaptive,0.7612660149029932,0.23873398509700683
9,4,250,Z_only,0.2212948272336782,0.7787051727663218
9,4,250,ZX_split,0.01351146681259051,0.9864885331874095
9,4,250,XYZ_split,0.2212948272336782,0.7787051727663218
9,4,250,RL_adaptive,0.7612660149029932,0.23873398509700683
9,4,500,Z_only,0.01351146681259051,0.9864885331874095
9,4,500,ZX_split,0.01351146681259051,0.9864885331874095
9,4,500,XYZ_split,0.2212948272336782,0.7787051727663218
9,4,500,RL_adaptive,0.7612660149029932,0.23873398509700683
10,0,10,Z_only,0.7272395515047403,0.2727604484952597
10,0,10,ZX_split,0.7272395515047403,0.2727604484952597
10,0,10,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,10,RL_adaptive,0.7272395515047403,0.2727604484952597
10,0,25,Z_only,0.7272395515047403,0.2727604484952597
10,0,25,ZX_split,0.7272395515047403,0.2727604484952597
10,0,25,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,25,RL_adaptive,0.19833126944771007,0.8016687305522899
10,0,50,Z_only,0.7272395515047403,0.2727604484952597
10,0,50,ZX_split,0.7272395515047403,0.2727604484952597
10,0,50,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,50,RL_adaptive,0.7272395515047403,0.2727604484952597
10,0,100,Z_only,0.7272395515047403,0.2727604484952597
10,0,100,ZX_split,0.7272395515047403,0.2727604484952597
10,0,100,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,100,RL_adaptive,0.7272395515047403,0.2727604484952597
10,0,250,Z_only,0.7272395515047403,0.2727604484952597
10,0,250,ZX_split,0.7272395515047403,0.2727604484952597
10,0,250,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,250,RL_adaptive,0.7272395515047403,0.2727604484952597
10,0,500,Z_only,0.7272395515047403,0.2727604484952597
10,0,500,ZX_split,0.7272395515047403,0.2727604484952597
10,0,500,XYZ_split,0.7272395515047403,0.2727604484952597
10,0,500,RL_adaptive,0.7272395515047403,0.2727604484952597
10,1,10,Z_only,0.7272395515047403,0.2727604484952597
10,1,10,ZX_split,0.7272395515047403,0.2727604484952597
10,1,10,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,10,RL_adaptive,0.19833126944771007,0.8016687305522899
10,1,25,Z_only,0.7272395515047403,0.2727604484952597
10,1,25,ZX_split,0.7272395515047403,0.2727604484952597
10,1,25,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,25,RL_adaptive,0.7272395515047403,0.2727604484952597
10,1,50,Z_only,0.7272395515047403,0.2727604484952597
10,1,50,ZX_split,0.7272395515047403,0.2727604484952597
10,1,50,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,50,RL_adaptive,0.7272395515047403,0.2727604484952597
10,1,100,Z_only,0.7272395515047403,0.2727604484952597
10,1,100,ZX_split,0.7272395515047403,0.2727604484952597
10,1,100,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,100,RL_adaptive,0.7272395515047403,0.2727604484952597
10,1,250,Z_only,0.7272395515047403,0.2727604484952597
10,1,250,ZX_split,0.7272395515047403,0.2727604484952597
10,1,250,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,250,RL_adaptive,0.7272395515047403,0.2727604484952597
10,1,500,Z_only,0.7272395515047403,0.2727604484952597
10,1,500,ZX_split,0.7272395515047403,0.2727604484952597
10,1,500,XYZ_split,0.7272395515047403,0.2727604484952597
10,1,500,RL_adaptive,0.7272395515047403,0.2727604484952597
10,2,10,Z_only,0.7272395515047403,0.2727604484952597
10,2,10,ZX_split,0.7272395515047403,0.2727604484952597
10,2,10,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,10,RL_adaptive,0.19833126944771007,0.8016687305522899
10,2,25,Z_only,0.7272395515047403,0.2727604484952597
10,2,25,ZX_split,0.7272395515047403,0.2727604484952597
10,2,25,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,25,RL_adaptive,0.19833126944771007,0.8016687305522899
10,2,50,Z_only,0.7272395515047403,0.2727604484952597
10,2,50,ZX_split,0.7272395515047403,0.2727604484952597
10,2,50,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,50,RL_adaptive,0.7272395515047403,0.2727604484952597
10,2,100,Z_only,0.7272395515047403,0.2727604484952597
10,2,100,ZX_split,0.7272395515047403,0.2727604484952597
10,2,100,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,100,RL_adaptive,0.7272395515047403,0.2727604484952597
10,2,250,Z_only,0.7272395515047403,0.2727604484952597
10,2,250,ZX_split,0.7272395515047403,0.2727604484952597
10,2,250,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,250,RL_adaptive,0.7272395515047403,0.2727604484952597
10,2,500,Z_only,0.7272395515047403,0.2727604484952597
10,2,500,ZX_split,0.7272395515047403,0.2727604484952597
10,2,500,XYZ_split,0.7272395515047403,0.2727604484952597
10,2,500,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,10,Z_only,0.7272395515047403,0.2727604484952597
10,3,10,ZX_split,0.7272395515047403,0.2727604484952597
10,3,10,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,10,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,25,Z_only,0.7272395515047403,0.2727604484952597
10,3,25,ZX_split,0.7272395515047403,0.2727604484952597
10,3,25,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,25,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,50,Z_only,0.7272395515047403,0.2727604484952597
10,3,50,ZX_split,0.7272395515047403,0.2727604484952597
10,3,50,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,50,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,100,Z_only,0.7272395515047403,0.2727604484952597
10,3,100,ZX_split,0.7272395515047403,0.2727604484952597
10,3,100,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,100,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,250,Z_only,0.7272395515047403,0.2727604484952597
10,3,250,ZX_split,0.7272395515047403,0.2727604484952597
10,3,250,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,250,RL_adaptive,0.7272395515047403,0.2727604484952597
10,3,500,Z_only,0.7272395515047403,0.2727604484952597
10,3,500,ZX_split,0.7272395515047403,0.2727604484952597
10,3,500,XYZ_split,0.7272395515047403,0.2727604484952597
10,3,500,RL_adaptive,0.7272395515047403,0.2727604484952597
10,4,10,Z_only,0.7272395515047403,0.2727604484952597
10,4,10,ZX_split,0.7272395515047403,0.2727604484952597
10,4,10,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,10,RL_adaptive,0.03014159437217219,0.9698584056278278
10,4,25,Z_only,0.7272395515047403,0.2727604484952597
10,4,25,ZX_split,0.7272395515047403,0.2727604484952597
10,4,25,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,25,RL_adaptive,0.7272395515047403,0.2727604484952597
10,4,50,Z_only,0.7272395515047403,0.2727604484952597
10,4,50,ZX_split,0.7272395515047403,0.2727604484952597
10,4,50,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,50,RL_adaptive,0.7272395515047403,0.2727604484952597
10,4,100,Z_only,0.7272395515047403,0.2727604484952597
10,4,100,ZX_split,0.7272395515047403,0.2727604484952597
10,4,100,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,100,RL_adaptive,0.7272395515047403,0.2727604484952597
10,4,250,Z_only,0.7272395515047403,0.2727604484952597
10,4,250,ZX_split,0.7272395515047403,0.2727604484952597
10,4,250,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,250,RL_adaptive,0.7272395515047403,0.2727604484952597
10,4,500,Z_only,0.7272395515047403,0.2727604484952597
10,4,500,ZX_split,0.7272395515047403,0.2727604484952597
10,4,500,XYZ_split,0.7272395515047403,0.2727604484952597
10,4,500,RL_adaptive,0.7272395515047403,0.2727604484952597
11,0,10,Z_only,0.20334557875606002,0.7966544212439399
11,0,10,ZX_split,0.001947569792442715,0.9980524302075573
11,0,10,XYZ_split,0.14179525813787425,0.8582047418621257
11,0,10,RL_adaptive,0.2397534365826513,0.7602465634173488
11,0,25,Z_only,0.20334557875606002,0.7966544212439399
11,0,25,ZX_split,0.20334557875606002,0.7966544212439399
11,0,25,XYZ_split,0.20334557875606002,0.7966544212439399
11,0,25,RL_adaptive,0.20334557875606002,0.7966544212439399
11,0,50,Z_only,0.20334557875606002,0.7966544212439399
11,0,50,ZX_split,0.20334557875606002,0.7966544212439399
11,0,50,XYZ_split,0.20334557875606002,0.7966544212439399
11,0,50,RL_adaptive,0.6073879571110491,0.3926120428889509
11,0,100,Z_only,0.20334557875606002,0.7966544212439399
11,0,100,ZX_split,0.20334557875606002,0.7966544212439399
11,0,100,XYZ_split,0.14179525813787425,0.8582047418621257
11,0,100,RL_adaptive,0.20334557875606002,0.7966544212439399
11,0,250,Z_only,0.20334557875606002,0.7966544212439399
11,0,250,ZX_split,0.20334557875606002,0.7966544212439399
11,0,250,XYZ_split,0.20334557875606002,0.7966544212439399
11,0,250,RL_adaptive,0.20334557875606002,0.7966544212439399
11,0,500,Z_only,0.20334557875606002,0.7966544212439399
11,0,500,ZX_split,0.20334557875606002,0.7966544212439399
11,0,500,XYZ_split,0.20334557875606002,0.7966544212439399
11,0,500,RL_adaptive,0.20334557875606002,0.7966544212439399
11,1,10,Z_only,0.20334557875606002,0.7966544212439399
11,1,10,ZX_split,0.20334557875606002,0.7966544212439399
11,1,10,XYZ_split,0.14179525813787425,0.8582047418621257
11,1,10,RL_adaptive,0.6073879571110491,0.3926120428889509
11,1,25,Z_only,0.20334557875606002,0.7966544212439399
11,1,25,ZX_split,0.20334557875606002,0.7966544212439399
11,1,25,XYZ_split,0.20334557875606002,0.7966544212439399
11,1,25,RL_adaptive,0.20334557875606002,0.7966544212439399
11,1,50,Z_only,0.20334557875606002,0.7966544212439399
11,1,50,ZX_split,0.20334557875606002,0.7966544212439399
11,1,50,XYZ_split,0.20334557875606002,0.7966544212439399
11,1,50,RL_adaptive,0.6073879571110491,0.3926120428889509
11,1,100,Z_only,0.20334557875606002,0.7966544212439399
11,1,100,ZX_split,0.20334557875606002,0.7966544212439399
11,1,100,XYZ_split,0.20334557875606002,0.7966544212439399
11,1,100,RL_adaptive,0.20334557875606002,0.7966544212439399
11,1,250,Z_only,0.20334557875606002,0.7966544212439399
11,1,250,ZX_split,0.20334557875606002,0.7966544212439399
11,1,250,XYZ_split,0.20334557875606002,0.7966544212439399
11,1,250,RL_adaptive,0.20334557875606002,0.7966544212439399
11,1,500,Z_only,0.20334557875606002,0.7966544212439399
11,1,500,ZX_split,0.20334557875606002,0.7966544212439399
11,1,500,XYZ_split,0.20334557875606002,0.7966544212439399
11,1,500,RL_adaptive,0.20334557875606002,0.7966544212439399
11,2,10,Z_only,0.20334557875606002,0.7966544212439399
11,2,10,ZX_split,0.20334557875606002,0.7966544212439399
11,2,10,XYZ_split,0.14179525813787425,0.8582047418621257
11,2,10,RL_adaptive,0.20334557875606002,0.7966544212439399
11,2,25,Z_only,0.20334557875606002,0.7966544212439399
11,2,25,ZX_split,0.20334557875606002,0.7966544212439399
11,2,25,XYZ_split,0.20334557875606002,0.7966544212439399
11,2,25,RL_adaptive,0.20334557875606002,0.7966544212439399
11,2,50,Z_only,0.20334557875606002,0.7966544212439399
11,2,50,ZX_split,0.20334557875606002,0.7966544212439399
11,2,50,XYZ_split,0.14179525813787425,0.8582047418621257
11,2,50,RL_adaptive,0.6073879571110491,0.3926120428889509
11,2,100,Z_only,0.20334557875606002,0.7966544212439399
11,2,100,ZX_split,0.20334557875606002,0.7966544212439399
11,2,100,XYZ_split,0.20334557875606002,0.7966544212439399
11,2,100,RL_adaptive,0.20334557875606002,0.7966544212439399
11,2,250,Z_only,0.20334557875606002,0.7966544212439399
11,2,250,ZX_split,0.20334557875606002,0.7966544212439399
11,2,250,XYZ_split,0.20334557875606002,0.7966544212439399
11,2,250,RL_adaptive,0.20334557875606002,0.7966544212439399
11,2,500,Z_only,0.20334557875606002,0.7966544212439399
11,2,500,ZX_split,0.20334557875606002,0.7966544212439399
11,2,500,XYZ_split,0.20334557875606002,0.7966544212439399
11,2,500,RL_adaptive,0.20334557875606002,0.7966544212439399
11,3,10,Z_only,0.20334557875606002,0.7966544212439399
11,3,10,ZX_split,0.14179525813787425,0.8582047418621257
11,3,10,XYZ_split,0.20334557875606002,0.7966544212439399
11,3,10,RL_adaptive,0.001947569792442715,0.9980524302075573
11,3,25,Z_only,0.20334557875606002,0.7966544212439399
11,3,25,ZX_split,0.001947569792442715,0.9980524302075573
11,3,25,XYZ_split,0.20334557875606002,0.7966544212439399
11,3,25,RL_adaptive,0.20334557875606002,0.7966544212439399
11,3,50,Z_only,0.20334557875606002,0.7966544212439399
11,3,50,ZX_split,0.20334557875606002,0.7966544212439399
11,3,50,XYZ_split,0.20334557875606002,0.7966544212439399
11,3,50,RL_adaptive,0.6073879571110491,0.3926120428889509
11,3,100,Z_only,0.20334557875606002,0.7966544212439399
11,3,100,ZX_split,0.20334557875606002,0.7966544212439399
11,3,100,XYZ_split,0.20334557875606002,0.7966544212439399
11,3,100,RL_adaptive,0.20334557875606002,0.7966544212439399
11,3,250,Z_only,0.20334557875606002,0.7966544212439399
11,3,250,ZX_split,0.20334557875606002,0.7966544212439399
11,3,250,XYZ_split,0.001947569792442715,0.9980524302075573
11,3,250,RL_adaptive,0.20334557875606002,0.7966544212439399
11,3,500,Z_only,0.20334557875606002,0.7966544212439399
11,3,500,ZX_split,0.20334557875606002,0.7966544212439399
11,3,500,XYZ_split,0.20334557875606002,0.7966544212439399
11,3,500,RL_adaptive,0.20334557875606002,0.7966544212439399
11,4,10,Z_only,0.20334557875606002,0.7966544212439399
11,4,10,ZX_split,0.20334557875606002,0.7966544212439399
11,4,10,XYZ_split,0.20334557875606002,0.7966544212439399
11,4,10,RL_adaptive,0.0016518207716099138,0.99834817922839
11,4,25,Z_only,0.20334557875606002,0.7966544212439399
11,4,25,ZX_split,0.20334557875606002,0.7966544212439399
11,4,25,XYZ_split,0.20334557875606002,0.7966544212439399
11,4,25,RL_adaptive,0.20334557875606002,0.7966544212439399
11,4,50,Z_only,0.20334557875606002,0.7966544212439399
11,4,50,ZX_split,0.20334557875606002,0.7966544212439399
11,4,50,XYZ_split,0.14179525813787425,0.8582047418621257
11,4,50,RL_adaptive,0.6073879571110491,0.3926120428889509
11,4,100,Z_only,0.20334557875606002,0.7966544212439399
11,4,100,ZX_split,0.20334557875606002,0.7966544212439399
11,4,100,XYZ_split,0.20334557875606002,0.7966544212439399
11,4,100,RL_adaptive,0.20334557875606002,0.7966544212439399
11,4,250,Z_only,0.20334557875606002,0.7966544212439399
11,4,250,ZX_split,0.20334557875606002,0.7966544212439399
11,4,250,XYZ_split,0.20334557875606002,0.7966544212439399
11,4,250,RL_adaptive,0.20334557875606002,0.7966544212439399
11,4,500,Z_only,0.20334557875606002,0.7966544212439399
11,4,500,ZX_split,0.20334557875606002,0.7966544212439399
11,4,500,XYZ_split,0.20334557875606002,0.7966544212439399
11,4,500,RL_adaptive,0.20334557875606002,0.7966544212439399
12,0,10,Z_only,0.31267767676283187,0.6873223232371681
12,0,10,ZX_split,0.31267767676283187,0.6873223232371681
12,0,10,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,10,RL_adaptive,0.27937196305437545,0.7206280369456246
12,0,25,Z_only,0.31267767676283187,0.6873223232371681
12,0,25,ZX_split,0.31267767676283187,0.6873223232371681
12,0,25,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,25,RL_adaptive,0.18721085728561343,0.8127891427143865
12,0,50,Z_only,0.31267767676283187,0.6873223232371681
12,0,50,ZX_split,0.31267767676283187,0.6873223232371681
12,0,50,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,50,RL_adaptive,0.3132317859801366,0.6867682140198634
12,0,100,Z_only,0.31267767676283187,0.6873223232371681
12,0,100,ZX_split,0.31267767676283187,0.6873223232371681
12,0,100,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,100,RL_adaptive,0.3132317859801366,0.6867682140198634
12,0,250,Z_only,0.31267767676283187,0.6873223232371681
12,0,250,ZX_split,0.31267767676283187,0.6873223232371681
12,0,250,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,250,RL_adaptive,0.3132317859801366,0.6867682140198634
12,0,500,Z_only,0.31267767676283187,0.6873223232371681
12,0,500,ZX_split,0.31267767676283187,0.6873223232371681
12,0,500,XYZ_split,0.31267767676283187,0.6873223232371681
12,0,500,RL_adaptive,0.31267767676283187,0.6873223232371681
12,1,10,Z_only,0.31267767676283187,0.6873223232371681
12,1,10,ZX_split,0.31267767676283187,0.6873223232371681
12,1,10,XYZ_split,0.18721085728561343,0.8127891427143865
12,1,10,RL_adaptive,0.31267767676283187,0.6873223232371681
12,1,25,Z_only,0.31267767676283187,0.6873223232371681
12,1,25,ZX_split,0.31267767676283187,0.6873223232371681
12,1,25,XYZ_split,0.18721085728561343,0.8127891427143865
12,1,25,RL_adaptive,0.18721085728561343,0.8127891427143865
12,1,50,Z_only,0.31267767676283187,0.6873223232371681
12,1,50,ZX_split,0.31267767676283187,0.6873223232371681
12,1,50,XYZ_split,0.4312849386834997,0.5687150613165003
12,1,50,RL_adaptive,0.3132317859801366,0.6867682140198634
12,1,100,Z_only,0.31267767676283187,0.6873223232371681
12,1,100,ZX_split,0.31267767676283187,0.6873223232371681
12,1,100,XYZ_split,0.31267767676283187,0.6873223232371681
12,1,100,RL_adaptive,0.3132317859801366,0.6867682140198634
12,1,250,Z_only,0.31267767676283187,0.6873223232371681
12,1,250,ZX_split,0.31267767676283187,0.6873223232371681
12,1,250,XYZ_split,0.18721085728561343,0.8127891427143865
12,1,250,RL_adaptive,0.3132317859801366,0.6867682140198634
12,1,500,Z_only,0.31267767676283187,0.6873223232371681
12,1,500,ZX_split,0.31267767676283187,0.6873223232371681
12,1,500,XYZ_split,0.31267767676283187,0.6873223232371681
12,1,500,RL_adaptive,0.31267767676283187,0.6873223232371681
12,2,10,Z_only,0.31267767676283187,0.6873223232371681
12,2,10,ZX_split,0.4312849386834997,0.5687150613165003
12,2,10,XYZ_split,0.4312849386834997,0.5687150613165003
12,2,10,RL_adaptive,0.1868796799714182,0.8131203200285818
12,2,25,Z_only,0.31267767676283187,0.6873223232371681
12,2,25,ZX_split,0.31267767676283187,0.6873223232371681
12,2,25,XYZ_split,0.31267767676283187,0.6873223232371681
12,2,25,RL_adaptive,0.18721085728561343,0.8127891427143865
12,2,50,Z_only,0.31267767676283187,0.6873223232371681
12,2,50,ZX_split,0.31267767676283187,0.6873223232371681
12,2,50,XYZ_split,0.31267767676283187,0.6873223232371681
12,2,50,RL_adaptive,0.3132317859801366,0.6867682140198634
12,2,100,Z_only,0.31267767676283187,0.6873223232371681
12,2,100,ZX_split,0.31267767676283187,0.6873223232371681
12,2,100,XYZ_split,0.31267767676283187,0.6873223232371681
12,2,100,RL_adaptive,0.3132317859801366,0.6867682140198634
