state_group,target_id,seed,N,noise,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
uniform,4,2,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.020117407120033747,0.9798825928799663,,,,,,,,,
uniform,4,2,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.012810324738076015,0.987189675261924,,,,,,,,,
uniform,4,2,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.7537321727565452,0.24626782724345475,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0
uniform,4,2,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8912962757653469,0.10870372423465313,,,,,,,,,
uniform,4,2,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8718641643464984,0.12813583565350162,,,,,,,,,
uniform,4,2,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.966074288471292,0.03392571152870805,1.0,0.0,7.0,5.0,1.0,0.0,3.0,7.0,1.0
uniform,4,2,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8601092623021036,0.1398907376978964,,,,,,,,,
uniform,4,2,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.664143111995876,0.33585688800412405,,,,,,,,,
uniform,4,2,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8950084228586775,0.10499157714132246,1.0,0.0,6.0,5.0,3.0,0.0,2.0,6.0,2.0
uniform,4,2,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8858180254310157,0.11418197456898427,,,,,,,,,
uniform,4,2,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8557626470879843,0.14423735291201567,,,,,,,,,
uniform,4,2,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9393388063029022,0.06066119369709777,1.0,0.0,6.0,6.0,2.0,0.0,1.0,6.0,3.0
uniform,4,2,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8492292743842972,0.15077072561570282,,,,,,,,,
uniform,4,2,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.713375545489798,0.286624454510202,,,,,,,,,
uniform,4,2,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8887539548673363,0.11124604513266367,1.0,2.0,5.0,3.0,3.0,0.0,5.0,3.0,3.0
uniform,4,2,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9085526366681901,0.09144736333180992,,,,,,,,,
uniform,4,2,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8897535098105075,0.11024649018949251,,,,,,,,,
uniform,4,2,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8893589982109495,0.11064100178905045,15.0,1.0,0.0,0.0,2.0,12.0,1.0,16.0,3.0
uniform,4,2,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8358087477537633,0.16419125224623665,,,,,,,,,
uniform,4,2,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8574813550797165,0.14251864492028354,,,,,,,,,
uniform,4,2,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9735468290940406,0.026453170905959444,13.0,2.0,0.0,1.0,1.0,11.0,0.0,16.0,6.0
uniform,4,2,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8907877931670609,0.10921220683293908,,,,,,,,,
uniform,4,2,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9385728012159877,0.06142719878401226,,,,,,,,,
uniform,4,2,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9036131264051919,0.09638687359480813,10.0,8.0,0.0,1.0,1.0,14.0,1.0,12.0,3.0
uniform,4,2,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9070688175086687,0.09293118249133125,,,,,,,,,
uniform,4,2,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9749910705877313,0.025008929412268732,,,,,,,,,
uniform,4,2,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8715347026229405,0.12846529737705947,12.0,5.0,0.0,1.0,1.0,14.0,3.0,12.0,2.0
uniform,4,2,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9080730766828968,0.09192692331710317,,,,,,,,,
uniform,4,2,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9533884377319665,0.046611562268033535,,,,,,,,,
uniform,4,2,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9859131048181221,0.01408689518187789,14.0,7.0,0.0,0.0,13.0,10.0,0.0,31.0,25.0
uniform,4,2,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8945505878708366,0.10544941212916337,,,,,,,,,
uniform,4,2,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9380664517032914,0.06193354829670861,,,,,,,,,
uniform,4,2,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9519643526375688,0.048035647362431155,15.0,6.0,0.0,0.0,13.0,10.0,0.0,32.0,24.0
uniform,4,2,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9058412668954778,0.09415873310452216,,,,,,,,,
uniform,4,2,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9139183983905018,0.08608160160949818,,,,,,,,,
uniform,4,2,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9687703037181056,0.031229696281894426,10.0,7.0,0.0,2.0,13.0,13.0,0.0,34.0,21.0
uniform,4,2,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,2,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9030227598981995,0.09697724010180053,,,,,,,,,
uniform,4,2,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9578776923294072,0.042122307670592773,,,,,,,,,
uniform,4,2,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8349703447356694,0.16502965526433055,16.0,4.0,0.0,0.0,17.0,10.0,0.0,32.0,21.0
uniform,4,3,5,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,5,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.7697533275762672,0.23024667242373276,,,,,,,,,
uniform,4,3,5,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.7786729523956143,0.2213270476043857,,,,,,,,,
uniform,4,3,5,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.7259206156147396,0.27407938438526036,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
uniform,4,3,5,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,5,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.7691868363418501,0.23081316365814986,,,,,,,,,
uniform,4,3,5,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.5616695912002297,0.43833040879977025,,,,,,,,,
uniform,4,3,5,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8499033364272414,0.15009666357275864,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,4,3,5,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,5,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.10836224415339066,0.8916377558466093,,,,,,,,,
uniform,4,3,5,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.09486157749512994,0.9051384225048701,,,,,,,,,
uniform,4,3,5,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.7821427195105025,0.21785728048949748,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,4,3,5,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,5,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.834953924527472,0.16504607547252803,,,,,,,,,
uniform,4,3,5,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8849512908837274,0.11504870911627263,,,,,,,,,
uniform,4,3,5,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.347125700881331,0.652874299118669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
uniform,4,3,10,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,10,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8952204000472603,0.10477959995273967,,,,,,,,,
uniform,4,3,10,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.5716810083600451,0.4283189916399549,,,,,,,,,
uniform,4,3,10,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9146194080940312,0.0853805919059688,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,4,3,10,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,10,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8827599613204667,0.11724003867953325,,,,,,,,,
uniform,4,3,10,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8678038239362198,0.1321961760637802,,,,,,,,,
uniform,4,3,10,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8847400174503166,0.11525998254968339,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,4,3,10,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,10,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.740553518376232,0.25944648162376804,,,,,,,,,
uniform,4,3,10,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.8168449676593261,0.18315503234067387,,,,,,,,,
uniform,4,3,10,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9728502246714926,0.027149775328507375,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,4,3,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.7697533275762672,0.23024667242373276,,,,,,,,,
uniform,4,3,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.6373438039761551,0.3626561960238449,,,,,,,,,
uniform,4,3,10,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.5248427164904987,0.47515728350950126,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,4,3,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8517050738545058,0.14829492614549422,,,,,,,,,
uniform,4,3,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9744523855407663,0.025547614459233703,,,,,,,,,
uniform,4,3,25,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9772010977852192,0.02279890221478076,1.0,0.0,6.0,0.0,7.0,0.0,9.0,0.0,2.0
uniform,4,3,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8938832339286197,0.10611676607138032,,,,,,,,,
uniform,4,3,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9416471319132022,0.05835286808679785,,,,,,,,,
uniform,4,3,25,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9261046926927433,0.07389530730725669,1.0,1.0,6.0,0.0,6.0,1.0,9.0,0.0,1.0
uniform,4,3,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.6457457958259633,0.35425420417403675,,,,,,,,,
uniform,4,3,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.3189052851842138,0.6810947148157862,,,,,,,,,
uniform,4,3,25,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9608607537873679,0.039139246212632095,1.0,0.0,6.0,3.0,4.0,0.0,5.0,4.0,2.0
uniform,4,3,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8766147708271657,0.12338522917283434,,,,,,,,,
uniform,4,3,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9836057174334791,0.016394282566520868,,,,,,,,,
uniform,4,3,25,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.8357544664796602,0.16424553352033977,1.0,1.0,6.0,0.0,7.0,0.0,9.0,0.0,1.0
uniform,4,3,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8985752826897404,0.1014247173102596,,,,,,,,,
uniform,4,3,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9799429836289907,0.020057016371009317,,,,,,,,,
uniform,4,3,50,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9979823259030112,0.0020176740969888307,11.0,6.0,0.0,0.0,2.0,12.0,1.0,13.0,5.0
uniform,4,3,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8788272261737865,0.1211727738262135,,,,,,,,,
uniform,4,3,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9440335864959671,0.055966413504032864,,,,,,,,,
uniform,4,3,50,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9109631963724508,0.08903680362754918,11.0,5.0,0.0,0.0,1.0,13.0,2.0,14.0,4.0
uniform,4,3,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9058786554699233,0.0941213445300767,,,,,,,,,
uniform,4,3,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9237692758687938,0.07623072413120624,,,,,,,,,
uniform,4,3,50,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.7634163412526771,0.2365836587473229,14.0,3.0,0.0,0.0,2.0,11.0,2.0,14.0,4.0
uniform,4,3,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8606988933254476,0.13930110667455242,,,,,,,,,
uniform,4,3,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9845383648965507,0.015461635103449334,,,,,,,,,
uniform,4,3,50,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9357333460674876,0.06426665393251241,12.0,6.0,0.0,1.0,1.0,11.0,0.0,14.0,5.0
uniform,4,3,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8974788756446509,0.1025211243553491,,,,,,,,,
uniform,4,3,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.913307860789031,0.08669213921096897,,,,,,,,,
uniform,4,3,100,0.0,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9908820214955807,0.00911797850441931,13.0,6.0,0.0,0.0,14.0,10.0,0.0,33.0,24.0
uniform,4,3,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.9039040665940052,0.09609593340599476,,,,,,,,,
uniform,4,3,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9693719822466492,0.030628017753350778,,,,,,,,,
uniform,4,3,100,0.05,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.999396128065163,0.0006038719348370192,11.0,7.0,0.0,1.0,14.0,11.0,0.0,32.0,24.0
uniform,4,3,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.905771341043386,0.09422865895661403,,,,,,,,,
uniform,4,3,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,XYZ_split,0.9447500638425749,0.05524993615742513,,,,,,,,,
uniform,4,3,100,0.1,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,RL_adaptive,0.9802605685662193,0.019739431433780652,10.0,6.0,1.0,4.0,13.0,11.0,0.0,34.0,21.0
uniform,4,3,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,Z_only,0.6757641296808622,0.3242358703191378,,,,,,,,,
uniform,4,3,100,0.15,1.0686946418239447,6.153848719018695,0.6009036782374315,4.688811600344626,ZX_split,0.8977097473661291,0.10229025263387093,,,,,,,,,
